Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	PI3K-Akt signaling pathway	187/354	2.361200e-01	6.044672e-01	0	0	1.086519e+00	1.568298e+00	ATF2;CRTC2;CHRM1;CSF3R;CSF1;IRS1;TNC;PPP2R2A;FGF1;FGF2;IGF1R;COMP;FGF7;CCND2;PPP2R1B;IBSP;CREB3L4;TNN;AKT2;CREB3L1;AKT3;MYB;AKT1;IL6R;IFNAR2;MAGI1;PDGFRB;PDGFRA;MAP2K1;MAP2K2;HGF;F2R;MAGI2;TSC2;PRKCA;TSC1;PRLR;PGF;CCNE2;COL4A2;CCNE1;COL4A1;COL4A4;COL4A3;COL4A5;RAF1;TP53;EPHA2;IFNAR1;CSF1R;LPAR1;PDGFB;LPAR2;PDGFA;PIK3R3;LPAR3;PIK3R2;PIK3R1;EFNA5;EFNA4;GNG10;BCL2L11;PDGFD;CHAD;THEM4;PCK1;MCL1;BDNF;INSR;FN1;IGF1;GNG12;GNG11;PTK2;COL1A1;EFNA1;NR4A1;EFNA3;IL6;COL1A2;LPAR5;LPAR6;RHEB;GNB2;CDK2;FGF18;BCL2;MDM2;COL9A3;GRB2;COL9A2;GNB5;FGFR4;IL7R;FGFR3;FGFR2;BCL2L1;FGFR1;ITGB1;GSK3B;FLT1;HSP90AB1;ITGB5;ITGB4;YWHAB;PTEN;LAMC2;BRCA1;LAMC1;PIK3CB;AREG;IKBKB;GHR;YWHAQ;PPP2R5E;MLST8;ITGB8;RAC1;JAK2;JAK3;YWHAG;JAK1;YWHAH;HSP90AA1;CHUK;ITGA4;VWF;ITGA3;PDPK1;ITGA2;ITGA1;PPP2R5A;PPP2R5C;YWHAZ;RBL2;COL2A1;CREB1;PIK3CA;COL6A2;COL6A1;ITGA7;COL6A6;EIF4E2;SOS1;SGK2;TLR4;SOS2;CREB5;ITGA9;LAMA5;PRKAA1;TNXB;ATF6B;LAMA2;LAMA4;THBS1;EGFR;THBS4;THBS3;PPP2CB;NRAS;RXRA;GNG2;ERBB3;ERBB4;GNG4;PPP2R3C;ERBB2;SPP1;MAPK1;EIF4E;EIF4B;NTRK2;ANGPT1;NOS3;VEGFB;VEGFC;LAMB1;PPP2R3B;PPP2R3A;VEGFA;PPP2R2C;IL2RB;RPS6KB2;KRAS;PKN1;TEK
KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	16/27	2.462067e-01	6.169307e-01	0	0	1.409942e+00	1.976152e+00	HACD1;ACOT7;ELOVL5;ELOVL2;SCD5;HSD17B4;ELOVL6;HSD17B12;HACD3;HACD2;SCP2;ACOX1;SCD;ACOT1;ACAA1;ACOT4
KEGG_2021_Human	Collecting duct acid secretion	16/27	2.462067e-01	6.169307e-01	0	0	1.409942e+00	1.976152e+00	ATP6V1A;ATP6V1G1;ATP6V0E1;ATP6V1G2;TCIRG1;CA2;ATP6V0A2;ATP6V0A4;ATP6V0E2;ATP6V1E1;ATP6V1D;SLC12A7;ATP6V0C;ATP6V1C1;ATP6V1C2;ATP6V1B1
KEGG_2021_Human	TNF signaling pathway	61/112	2.467723e-01	6.169307e-01	0	0	1.159830e+00	1.622938e+00	ATF2;CSF1;PIK3CB;CXCL2;IKBKB;RPS6KA5;CREB3L4;AKT2;CREB3L1;AKT3;AKT1;MAP3K8;MAP3K7;MAP3K5;MAP2K1;EDN1;CHUK;RIPK3;MMP3;TRAF2;FOS;TRAF1;TNFRSF1B;MMP9;MMP14;CREB1;PIK3CA;IRF1;TRAF5;PGAM5;CREB5;ATF6B;PIK3R3;PIK3R2;PIK3R1;NOD2;PTGS2;SOCS3;MAPK9;BAG4;MAPK8;CCL5;CCL2;MAPK1;FADD;MAP2K7;JUN;CCL20;VEGFC;CFLAR;MAPK14;MAPK12;MAPK13;MAPK10;CXCL10;IL6;ITCH;TAB3;FAS;TAB2;TAB1
KEGG_2021_Human	Estrogen signaling pathway	74/137	2.510002e-01	6.226361e-01	0	0	1.139076e+00	1.574547e+00	ATF2;HSP90AB1;CALML5;CALML4;PIK3CB;CREB3L4;AKT2;CREB3L1;GPER1;AKT3;AKT1;PRKACA;PRKACB;CTSD;NCOA1;NCOA2;MAP2K1;HSP90AA1;MAP2K2;NCOA3;FOS;MMP9;ADCY9;CREB1;PLCB4;PIK3CA;RARA;TFF1;FKBP4;RAF1;SOS1;SOS2;FKBP5;CREB5;HBEGF;SHC4;ATF6B;SHC1;SRC;ITPR1;ADCY4;PIK3R3;ITPR3;PIK3R2;PIK3R1;ADCY1;ADCY6;EGFR;GNAI1;ADCY5;NRAS;MAPK1;KCNJ3;GABBR2;KCNJ5;JUN;GABBR1;HSPA1L;NOS3;HSPA2;ESR1;ESR2;KRT19;KRT18;KRT17;GNAQ;KRT15;BCL2;GNAS;CALM3;GRB2;KRAS;CALM1;HSPA1B
KEGG_2021_Human	Breast cancer	79/147	2.626577e-01	6.427029e-01	0	0	1.126609e+00	1.506167e+00	GSK3B;WNT2B;ARAF;PTEN;FZD10;BRCA1;PIK3CB;FGF1;BRCA2;FGF2;IGF1R;FGF7;FRAT2;AKT2;AKT3;AKT1;TNFSF11;POLK;NCOA1;MAP2K1;MAP2K2;NCOA3;WNT5A;AXIN1;FOS;WNT9A;DDB2;PIK3CA;RAF1;SOS1;TP53;SOS2;NOTCH2;SHC4;SHC1;NOTCH4;LEF1;PIK3R3;PIK3R2;PIK3R1;EGFR;WNT6;NRAS;WNT11;ERBB2;E2F1;DVL3;MAPK1;E2F3;HES1;BAK1;FZD1;JAG2;TCF7L2;FZD3;JUN;WNT10A;TCF7L1;FZD2;FZD5;GADD45B;FZD4;CSNK1A1;FZD6;BRAF;IGF1;ESR1;ESR2;GADD45G;NFKB2;HEYL;APC;FGF18;RPS6KB2;BAX;CTNNB1;GRB2;KRAS;FGFR1
KEGG_2021_Human	Platelet activation	67/124	2.631065e-01	6.427029e-01	0	0	1.139795e+00	1.521850e+00	ITGB1;SNAP23;PIK3CB;ACTB;ARHGAP35;ACTG1;PPP1CB;PPP1CC;AKT2;AKT3;AKT1;PRKACA;PRKACB;FGB;GUCY1A2;PRKCI;PTGIR;ARHGEF12;VWF;ITGA2;PLA2G4B;F2R;PLA2G4A;RHOA;APBB1IP;VAMP8;ADCY9;PLCB4;PIK3CA;ORAI1;TLN2;TLN1;ROCK1;ROCK2;SRC;ITPR1;ADCY4;PIK3R3;ITPR3;PIK3R2;PIK3R1;ADCY1;PRKCZ;RASGRP1;MYL12A;ADCY6;GNAI1;MYL12B;ADCY5;RAP1B;GNA13;RAP1A;TBXA2R;MAPK1;FYN;VASP;P2RY12;NOS3;MAPK14;MAPK12;MAPK13;PPP1CA;COL1A1;COL1A2;FCGR2A;GNAQ;GNAS
KEGG_2021_Human	One carbon pool by folate	12/20	2.749268e-01	6.664893e-01	0	0	1.453873e+00	1.877314e+00	DHFR;ALDH1L1;MTFMT;ATIC;MTHFD1;SHMT2;MTHFD2;MTHFD2L;ST20-MTHFS;MTHFR;TYMS;GART
KEGG_2021_Human	Renin secretion	38/69	2.771662e-01	6.668662e-01	0	0	1.188378e+00	1.524853e+00	PTGER4;ADCYAP1R1;CALML5;PDE1C;NPR1;PDE1A;PTGER2;PDE3B;ITPR1;ADRB1;CACNA1D;ITPR3;CALML4;ADRB2;CACNA1C;ADCY6;GNAI1;AQP1;ADCY5;PPP3CA;PPP3CB;PPP3CC;ADORA1;PRKACA;PRKACB;GUCY1A2;EDN1;EDN2;CREB1;PLCB4;GNAQ;KCNMA1;AGTR1;GNAS;PDE3A;ORAI1;CALM3;CALM1
KEGG_2021_Human	Epstein-Barr virus infection	107/202	2.905235e-01	6.937874e-01	0	0	1.092250e+00	1.350098e+00	RBPJ;PSMD8;PSMD6;PSMD7;CCND2;AKT2;AKT3;PSMD3;AKT1;CIR1;HLA-DOA;B2M;MAP3K7;IFNAR2;PDIA3;ENTPD1;USP7;HLA-B;TAP2;HLA-C;TAP1;HLA-A;HLA-F;HLA-G;RUNX3;SAP30;CCNE2;CCNE1;TP53;IFNAR1;PSMD13;PIK3R3;PIK3R2;PIK3R1;BCL2L11;IRAK1;FADD;MAP2K7;JUN;GADD45B;ISG15;GADD45G;NFKB2;CXCL10;IL6;SNW1;CDK2;BCL2;MDM2;CYCS;TAB2;CALR;TAB1;NFKBIE;MYD88;NFKBIB;CD40;CD3G;PIK3CB;ITGAL;IKBKB;SIN3A;BLNK;RAC1;POLK;IKBKE;JAK3;HLA-DPA1;JAK1;APAF1;CHUK;DDX58;TRAF2;TYK2;DDB2;TAPBP;NCOR2;CCNA2;IRF3;OAS1;PIK3CA;OAS2;OAS3;TRAF5;IRF7;CD44;IRF9;HDAC1;MAPK9;MAPK8;SAP30L;E2F1;E2F3;HES1;CD58;BAK1;STAT1;STAT2;MAPK14;MAPK12;MAPK13;MAPK10;PSMC1;FAS;BAX;CD247;VIM
KEGG_2021_Human	Bacterial invasion of epithelial cells	42/77	2.927397e-01	6.939014e-01	0	0	1.163345e+00	1.429137e+00	ITGB1;SHC4;SHC1;SRC;ARPC1B;CLTC;PXN;ARPC5L;CLTA;ILK;PIK3R3;PIK3R2;PIK3CB;PIK3R1;ACTR3B;ACTB;ACTG1;CDC42;CDH1;CTNNA1;RAC1;WASF1;ACTR3;ACTR2;CAV2;CAV1;GAB1;FN1;RHOA;PTK2;CD2AP;DNM2;DNM3;ARHGAP10;CTTN;PIK3CA;ELMO2;CTNNB1;ELMO3;CRK;DOCK1;BCAR1
KEGG_2021_Human	Osteoclast differentiation	68/127	2.970125e-01	6.957785e-01	0	0	1.117475e+00	1.356593e+00	CSF1;NCF2;NCF4;SIRPG;PIK3CB;IKBKB;PPP3CA;PPP3CB;PPP3CC;AKT2;AKT3;BLNK;AKT1;SIRPA;TNFSF11;RAC1;MAP3K7;JAK1;IFNAR2;MAP2K1;CHUK;IFNGR1;MITF;TRAF2;FOS;GAB2;TYK2;TGFBR1;TGFBR2;CREB1;PIK3CA;PPARG;SQSTM1;IRF9;IFNAR1;CSF1R;PIK3R3;PIK3R2;PIK3R1;TNFRSF11A;LILRA2;SOCS3;MAPK9;MAPK8;CALCR;MAPK1;FYN;MAP2K7;JUN;TGFB2;JUND;STAT1;STAT2;NFATC1;MAPK14;LILRB5;MAPK12;NFKB2;MAPK13;MAPK10;CYLD;FCGR2A;FOSB;GRB2;TAB2;TAB1;FCGR2B;FCGR2C
KEGG_2021_Human	B cell receptor signaling pathway	44/81	2.998682e-01	6.957785e-01	0	0	1.152857e+00	1.388516e+00	GSK3B;IFITM1;INPPL1;DAPP1;PIK3R3;PIK3R2;PIK3CB;BCL10;PIK3R1;LILRA2;MALT1;IKBKB;PPP3CA;CD79A;PPP3CB;NRAS;PPP3CC;AKT2;INPP5D;AKT3;BLNK;AKT1;MAPK1;RAC1;VAV3;MAP2K1;JUN;MAP2K2;CHUK;NFATC1;FOS;LILRB5;VAV2;PIK3CA;GRB2;KRAS;PTPN6;RAF1;SOS1;FCGR2B;NFKBIE;SOS2;CARD11;NFKBIB
KEGG_2021_Human	Homologous recombination	23/41	3.005845e-01	6.957785e-01	0	0	1.238568e+00	1.488792e+00	MUS81;BARD1;TOP3B;BLM;TOP3A;XRCC3;RPA1;BRCA1;BRCC3;BRCA2;PALB2;RAD54B;RAD51B;RAD52;BRIP1;RAD51;RAD51C;EME1;POLD1;RAD54L;ATM;SSBP1;SYCP3
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	57/106	3.022288e-01	6.957785e-01	0	0	1.127795e+00	1.349487e+00	ATF2;ARAF;ARRB1;PTH1R;AKAP13;CREB3L4;CREB3L1;PDE4B;TNFSF11;PRKACA;PRKACB;MEF2A;SLC34A3;ARHGEF11;MAP2K1;MEF2C;PDE4D;PRKCA;FOS;RUNX2;RHOA;MMP14;ADCY9;CREB1;MMP13;PLCB4;RAF1;CREB5;HBEGF;ATF6B;ITPR1;ADCY4;ITPR3;GATA3;ADCY1;PLD1;ADCY6;EGFR;GNAI1;ADCY5;GNA13;RXRB;CYP27B1;SLC9A3R1;RXRA;MAPK1;MEF2D;EGR1;KL;JUND;VDR;BRAF;NACA;GNAQ;BCL2;GNAS;FGFR1
KEGG_2021_Human	Apelin signaling pathway	73/137	3.086178e-01	7.054120e-01	0	0	1.105903e+00	1.300157e+00	CALML5;SERPINE1;PDE3B;PRKAG1;PRKAG2;CALML4;LIPE;CDH1;AKT2;AKT3;AKT1;PRKACA;PRKACB;MEF2A;GABARAPL2;GABARAPL1;MAP2K1;MEF2C;MAP2K2;SPHK2;PRKCE;SPHK1;RRAS2;TGFBR1;MYL4;ACTA2;ADCY9;MRAS;PLCB4;AGTR1;TFAM;PIK3C3;PLIN1;RAF1;HDAC4;BECN1;PRKAA1;ITPR1;ADCY4;ITPR3;NRF1;ADCY1;GABARAP;ADCY6;GNAI1;SLC9A1;ADCY5;GNA13;GNG10;NRAS;GNG2;RRAS;GNG4;SPP1;MAPK1;PPARGC1A;MEF2D;SMAD2;EGR1;SMAD4;SMAD3;NOS3;GNG12;GNG11;KLF2;APLN;GNAQ;GNB2;RPS6KB2;CALM3;KRAS;GNB5;CALM1
KEGG_2021_Human	Nucleotide excision repair	26/47	3.175763e-01	7.207405e-01	0	0	1.200092e+00	1.376550e+00	PCNA;CCNH;XPA;POLD1;POLE;RFC5;GTF2H2C_2;RFC3;RFC4;LIG1;RFC1;RPA1;GTF2H1;GTF2H4;RAD23B;GTF2H5;DDB2;CUL4A;POLE4;ERCC1;POLE2;ERCC2;ERCC8;ERCC6;MNAT1;CUL4B
KEGG_2021_Human	Sphingolipid metabolism	27/49	3.226791e-01	7.271642e-01	0	0	1.189598e+00	1.345551e+00	ASAH1;SGMS2;GBA2;SMPD3;SMPD2;NEU3;UGCG;UGT8;SGPL1;SPTLC1;SPTLC2;SPTLC3;KDSR;CERS4;CERS5;CERS6;SPHK2;SPHK1;SGPP1;ACER2;ACER3;DEGS2;B4GALT6;PLPP3;PLPP2;PLPP1;CERS2
KEGG_2021_Human	Cushing syndrome	82/155	3.273874e-01	7.326152e-01	0	0	1.089063e+00	1.216060e+00	ATF2;SCARB1;GSK3B;WNT2B;FZD10;CREB3L4;CREB3L1;WDR5;PDE8B;PRKACA;PDE8A;PRKACB;MEN1;USP8;MAP2K1;MAP2K2;WNT5A;AXIN1;ARNT;WNT9A;MRAP;ADCY9;CREB1;PLCB4;ARMC5;CCNE2;CCNE1;AGTR1;ORAI1;CREB5;CAMK2B;KMT2D;CAMK2D;FH;KMT2A;ATF6B;LEF1;ITPR1;ADCY4;CACNA1D;ITPR3;CACNA1C;ADCY1;ADCY6;EGFR;GNAI1;CACNA1G;ADCY5;RAP1B;CACNA1I;WNT6;PDE11A;RAP1A;RASD1;WNT11;RBBP5;E2F1;DVL3;MAPK1;E2F3;CAMK2G;FZD1;TCF7L2;FZD3;WNT10A;CDKN2B;TCF7L1;FZD2;CDKN2C;FZD5;FZD4;CDKN2A;FZD6;BRAF;PBX1;NR4A1;APC;GNAQ;CDK2;GNAS;CTNNB1;KCNK3
KEGG_2021_Human	Melanogenesis	54/101	3.304439e-01	7.330958e-01	0	0	1.113799e+00	1.233331e+00	GSK3B;WNT2B;CALML5;CALML4;FZD10;EDNRB;CREB3L4;CREB3L1;EP300;PRKACA;PRKACB;MAP2K1;EDN1;MAP2K2;WNT5A;MITF;PRKCA;WNT9A;ADCY9;CREB1;PLCB4;RAF1;CAMK2B;CAMK2D;LEF1;TYRP1;ADCY4;ADCY1;ADCY6;GNAI1;ADCY5;WNT6;NRAS;WNT11;DVL3;MAPK1;CAMK2G;FZD1;TCF7L2;CREBBP;FZD3;WNT10A;TCF7L1;FZD2;FZD5;FZD4;FZD6;MC1R;GNAQ;GNAS;CTNNB1;CALM3;KRAS;CALM1
KEGG_2021_Human	Glycosaminoglycan biosynthesis	29/53	3.321840e-01	7.330958e-01	0	0	1.171233e+00	1.290776e+00	B4GALT2;B4GALT3;B4GALT1;HS3ST3A1;CHPF;XYLT2;HS6ST1;HS2ST1;HS6ST3;FUT8;CHST11;CHSY1;DSE;CHST15;EXTL3;ST3GAL1;ST3GAL3;CSGALNACT1;HS3ST3B1;CHST7;CHPF2;B3GAT3;B3GALT6;B3GNT7;UST;B3GNT2;B4GALT7;B4GALT4;CHST3
KEGG_2021_Human	Glutathione metabolism	31/57	3.408765e-01	7.471266e-01	0	0	1.155692e+00	1.243796e+00	GSTP1;MGST3;ODC1;MGST1;GSTT1;HPGDS;CHAC2;GSTM4;GSTK1;GSTM3;GGT7;GSTM2;GPX1;GGT6;GSTM1;RRM2;GPX4;GSTO2;GPX3;GSS;IDH1;GSR;IDH2;PGD;PRDX6;GGCT;GCLC;GSTA4;SMS;GCLM;GSTM5
KEGG_2021_Human	Amyotrophic lateral sclerosis	189/364	3.507862e-01	7.624796e-01	0	0	1.047283e+00	1.097111e+00	NDUFA11;NUP188;NDUFA12;NDUFA10;ACTB;ACTG1;GLE1;PSMD8;PSMD9;PSMD6;TUBB6;PSMD7;KIF5C;TUBB3;PSMD3;MAP3K5;GABARAPL2;DAXX;GABARAPL1;NUP210;ANXA11;SDHD;SDHB;TUBA4A;NUP93;ATXN2L;ERN1;ULK2;SRSF3;ULK1;MATR3;NUP98;UQCRC2;PFN1;ATF6;TP53;ND2;SQSTM1;SRSF7;OPTN;ND4;GRIA2;NUP205;VCP;SEH1L;UQCRB;PSMD13;ATP6;SLC1A2;COX7A2;ITPR3;KLC1;COX7A1;GABARAP;KLC3;KLC2;POM121C;NUP85;ATG101;TPR;COX1;NRBF2;NDUFV3;NDUFV2;PRPH;XBP1;DNAH10;DNAH17;HSPA5;FUS;ALYREF;DNAH14;EIF2AK3;RAB39B;CHCHD10;NUP153;EIF2S1;CHMP2B;BCL2;CYCS;DNAL4;RAB5A;MCU;BCL2L1;COX7B;NXT1;COX4I1;COX4I2;WDR41;COX7C;DNALI1;PPP3CA;TUBA1C;ACTR1A;PPP3CB;TUBA1B;PPP3CC;NUP62;CASP1;ANXA7;UQCRFS1;RAC1;NEFH;RAB8A;NDC1;GPX1;APAF1;NUP133;GPX3;TUBB;TRAF2;WIPI2;TNFRSF1B;TOMM40L;PSMA5;PSMA3;TUBB2B;TUBB2A;PSMA1;ALS2;PSMA2;NDUFS6;NUP50;CAT;NDUFS4;ANG;NDUFS1;NUP54;PIK3C3;SMCR8;NUP58;DCTN6;BECN1;DCTN5;NDUFB8;TOMM40;DNAH2;NDUFB6;TUBAL3;NDUFB5;DCTN4;DNAH5;NDUFB4;DNAH6;NDUFB3;NDUFB2;NDUFB1;UQCR11;DNAH9;UQCR10;AMBRA1;COX5B;COX5A;TANK;PSMB6;PSMB7;NXF1;PSMB4;TUBA3D;NXF3;ERBB4;PSMB1;NUP43;HNRNPA1;RAE1;UBQLN4;UBQLN2;HNRNPA3;NDUFA6;NDUFA4;NDUFA2;NDUFA1;COX6C;TUBB4B;MAPK14;MAPK12;UQCRHL;MAPK13;SOD1;CCS;PINK1;VAPB;PSMC1;HNRNPA2B1;NDUFAB1;BAX;NUP35;TARDBP;ACTR10
KEGG_2021_Human	Basal cell carcinoma	34/63	3.526468e-01	7.624796e-01	0	0	1.136398e+00	1.184455e+00	GSK3B;WNT2B;HHIP;LEF1;FZD10;GLI3;WNT6;WNT11;SUFU;DVL3;POLK;BAK1;FZD1;TCF7L2;FZD3;TCF7L1;WNT10A;FZD2;FZD5;GADD45B;FZD4;PTCH1;WNT5A;FZD6;AXIN1;WNT9A;DDB2;GADD45G;BMP4;BMP2;APC;BAX;CTNNB1;TP53
KEGG_2021_Human	Tryptophan metabolism	23/42	3.595793e-01	7.668762e-01	0	0	1.173261e+00	1.200036e+00	ECHS1;MAOB;MAOA;DLST;KMO;INMT;ACAT1;DHTKD1;ALDH3A2;IL4I1;HADHA;ALDH2;TDO2;EHHADH;CAT;KYAT3;AOX1;KYAT1;HADH;ALDH8A1;ALDH7A1;DLD;ALDH9A1
KEGG_2021_Human	Aldosterone synthesis and secretion	52/98	3.636042e-01	7.668762e-01	0	0	1.095759e+00	1.108567e+00	ATF1;ATF2;SCARB1;CALML5;CALML4;LIPE;CREB3L4;CREB3L1;PRKACA;PRKACB;CAMK1D;PRKCE;PRKCA;ATP1B1;ADCY9;CREB1;PLCB4;PRKD3;AGTR1;ORAI1;PRKD2;PRKD1;DAGLB;CREB5;CAMK2B;CAMK2D;ATF6B;NPR1;ITPR1;ADCY4;ATP1A4;CACNA1D;ITPR3;ATP1A2;CACNA1C;ADCY1;ATP1A1;ADCY6;CACNA1G;ADCY5;CACNA1I;CAMK2G;KCNJ5;PDE2A;ATP2B4;NR4A1;GNAQ;GNAS;CALM3;CAMK1;CALM1;KCNK3
KEGG_2021_Human	Glycerophospholipid metabolism	52/98	3.636042e-01	7.668762e-01	0	0	1.095759e+00	1.108567e+00	DGKE;DGKD;DGKA;LPCAT1;TAZ;LCLAT1;LYPLA2;LYPLA1;PCYT1A;PLA2G4B;PLA2G4A;GPCPD1;DGKZ;PLPP5;PLPP4;DGKQ;GPD2;GPD1;ADPRM;PLPP3;PLPP2;PLPP1;DGKH;CDS1;AGPAT5;PLD4;LCAT;PLA2G5;PLD1;AGPAT2;PGS1;PTDSS1;GPAT4;GPAT3;CEPT1;CHKA;MBOAT7;PLA2G2A;MBOAT1;MBOAT2;CRLS1;GPAM;ETNK2;LPCAT4;ETNK1;LPCAT3;LPCAT2;PEMT;CHPT1;PNPLA6;LPIN1;CDS2
KEGG_2021_Human	Wnt signaling pathway	87/166	3.666664e-01	7.668762e-01	0	0	1.067586e+00	1.071112e+00	INVS;GSK3B;WNT2B;CTNND2;CHD8;FZD10;PPP3CA;PPP3CB;CCND2;FRAT2;PPP3CC;SOX17;RUVBL1;EP300;RSPO3;RAC1;BTRC;PRKACA;MAP3K7;PRKACB;SKP1;TLE4;RNF43;TLE3;TLE1;CSNK2A1;SERPINF1;CSNK2A2;WNT5A;AXIN1;PRKCA;CSNK1E;WNT9A;SENP2;DKK1;TLE6;RHOA;SFRP1;PLCB4;DAAM1;DAAM2;TBL1XR1;ROR1;ROR2;TP53;PPARD;CAMK2B;CAMK2D;CTBP2;ROCK2;LEF1;PRICKLE2;PRICKLE1;NLK;CXXC4;NKD1;NKD2;WNT6;MAPK9;MAPK8;WNT11;DVL3;TBL1X;CAMK2G;FZD1;TCF7L2;CREBBP;FZD3;JUN;SMAD4;WNT10A;TCF7L1;FZD2;SMAD3;FZD5;FZD4;CSNK1A1;FZD6;SIAH1;NFATC1;NFATC4;VANGL1;MAPK10;VANGL2;APC;BAMBI;CTNNB1
KEGG_2021_Human	Diabetic cardiomyopathy	106/203	3.677952e-01	7.668762e-01	0	0	1.059409e+00	1.059651e+00	NDUFA11;IRS1;NCF2;NDUFA12;NCF4;NDUFA10;PPP1CB;PPP1CC;MPC1;AKT2;MPC2;AKT3;PDK4;AKT1;PDK3;PDK2;PRKCA;SDHD;SDHB;AGTR1;VDAC2;UQCRC2;ND2;ND4;UQCRB;ATP6;PIK3R3;PIK3R2;COX7A2;PIK3R1;PRKCZ;COX7A1;COX1;NDUFV3;NDUFV2;SMAD2;TGFB2;PDHA1;SMAD3;TGFB3;INSR;GFPT2;COL1A1;COL1A2;GSK3B;COX7B;COX4I1;COX4I2;ATP2A3;PTEN;SLC2A1;ATP2A2;PIK3CB;COX7C;CPT2;UQCRFS1;CD36;RAC1;CTSD;PARP1;MMP9;TGFBR1;TGFBR2;PLCB4;PIK3CA;TBC1D4;NDUFS6;NDUFS4;NDUFS1;PPARA;GAPDH;SLC25A6;CAMK2B;CAMK2D;NDUFB8;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;PDHB;COX5B;COX5A;PTPA;MAPK9;MAPK8;PLN;CAMK2G;NDUFA6;CMA1;NDUFA4;NOS3;GSR;NDUFA2;NDUFA1;COX6C;MAPK14;MAPK12;UQCRHL;PPP1CA;MAPK13;MAPK10;NDUFAB1
KEGG_2021_Human	Type II diabetes mellitus	25/46	3.690592e-01	7.668762e-01	0	0	1.153821e+00	1.150127e+00	IRS1;PIK3R3;CACNA1D;IRS2;PIK3R2;CACNA1C;PIK3CB;PIK3R1;PRKCZ;HK2;CACNA1G;HK1;IKBKB;SOCS2;MAPK9;SOCS3;MAPK8;MAPK1;ABCC8;INSR;PRKCE;ADIPOQ;MAPK10;PKM;PIK3CA
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	26/48	3.734320e-01	7.709564e-01	0	0	1.145426e+00	1.128267e+00	GPI;GALT;UXS1;HEXA;NPL;HK2;HK1;CYB5R4;CYB5R3;UGP2;GMDS;GMPPA;GNPNAT1;PGM2;NANS;PGM1;CHIA;PMM1;GFPT2;PMM2;GALE;NAGK;GNPDA2;CYB5RL;GALK1;GNE
KEGG_2021_Human	N-Glycan biosynthesis	27/50	3.775901e-01	7.745439e-01	0	0	1.137761e+00	1.108117e+00	B4GALT2;B4GALT3;B4GALT1;RPN2;TUSC3;RPN1;FUT8;GANAB;MAN2A2;MAN1A2;MGAT5;MAN1C1;MAN1A1;ST6GAL1;ALG9;ST6GAL2;ALG2;ALG13;ALG3;MOGS;DDOST;DPM2;DOLPP1;MGAT4A;MGAT4B;STT3A;MAN1B1
KEGG_2021_Human	Hedgehog signaling pathway	30/56	3.889546e-01	7.872434e-01	0	0	1.118301e+00	1.056004e+00	GSK3B;MGRN1;HHIP;ARRB1;LRP2;GLI3;HHAT;GRK3;CCND2;GRK2;KIF3A;SUFU;BOC;BTRC;PRKACA;PRKACB;CDON;SMURF2;CSNK1A1;PTCH1;IQCE;CSNK1D;CSNK1E;GPR161;BCL2;GAS1;SPOPL;MEGF8;CSNK1G2;CSNK1G1
KEGG_2021_Human	Hepatitis C	82/157	3.891604e-01	7.872434e-01	0	0	1.059804e+00	1.000205e+00	SCARB1;GSK3B;YWHAB;ARAF;PPP2R2A;PIK3CB;IKBKB;PPP2R1B;YWHAQ;AKT2;AKT3;AKT1;IKBKE;YWHAG;JAK1;YWHAH;IFNAR2;MAP2K1;MAP2K2;RSAD2;APAF1;CHUK;DDX58;TRAF2;TYK2;YWHAZ;PIAS1;CLDN11;CLDN5;CLDN10;CLDN4;CLDN3;CLDN15;IRF3;OAS1;PIK3CA;OAS2;PSME3;OAS3;CLDN7;IRF7;RAF1;PPARA;SOS1;TP53;SOS2;IRF9;TLR3;IFNAR1;PIK3R3;PIK3R2;PIK3R1;EGFR;SOCS3;PPP2CB;NRAS;RXRA;E2F1;MAPK1;E2F3;FADD;BAK1;STAT1;EIF2AK1;STAT2;MX1;EIF2AK3;NR1H3;BRAF;CFLAR;EIF2S1;CXCL10;OCLN;PPP2R2C;CDK2;CYCS;BAX;CTNNB1;FAS;GRB2;EIF3E;KRAS
KEGG_2021_Human	Circadian rhythm	17/31	3.936217e-01	7.872434e-01	0	0	1.176807e+00	1.097214e+00	PRKAA1;BHLHE41;PRKAG1;RORC;PRKAG2;RORA;CSNK1D;RORB;CSNK1E;NPAS2;CREB1;PER3;BHLHE40;CRY2;FBXL3;BTRC;SKP1
KEGG_2021_Human	Galactose metabolism	17/31	3.936217e-01	7.872434e-01	0	0	1.176807e+00	1.097214e+00	B4GALT2;MGAM;B4GALT1;GALT;GAA;AKR1B1;HK2;GANC;HK1;GALE;PFKL;UGP2;PGM2;GALM;PGM1;PFKP;GALK1
